"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"EEF1A1",0,0.79028827853704,1,1,0
"EEF1G",0,-0.462547548852263,0.165,0.452,0
"EFEMP1",0,0.773336000641753,0.26,0.039,0
"EGFR",0,0.409148203170643,0.27,0.032,0
"EHBP1",0,0.312856031308304,0.263,0.06,0
"EHD4",0,0.361329398343796,0.357,0.097,0
"EHF",0,0.627342783579225,0.512,0.181,0
"EHMT2",0,0.294121221169805,0.338,0.099,0
"EIF3H",0,-1.12821617459028,0.947,0.996,0
"EIF4G2",0,0.487052221511272,0.866,0.677,0
"ELFN1-AS1",0,-0.622898716710277,0.026,0.273,0
"EMC10",0,0.393013302464039,0.615,0.33,0
"EML4",0,0.538304190604499,0.512,0.185,0
"EN1",0,-0.564376620267181,0.045,0.29,0
"EPN1",0,0.553569380251457,0.521,0.149,0
"EVA1A",0,0.353143201707604,0.216,0.022,0
"EXOC7",0,0.342305593867945,0.36,0.105,0
"FADS3",0,0.307284999860423,0.244,0.039,0
"FAM129A",0,0.343503225288339,0.264,0.052,0
"FAM20C",0,0.48764580601666,0.259,0.031,0
"FAM210B",0,0.496334676159538,0.612,0.329,0
"FAM3B",0,0.686860155315466,0.379,0.056,0
"FAM3C",0,1.06271037176474,0.529,0.288,0
"FBXO2",0,0.71249359355396,0.327,0.07,0
"FDX1",0,0.582725378512199,0.585,0.268,0
"FKBP14",0,0.369402945667747,0.294,0.059,0
"FNDC3A",0,0.313242777671697,0.319,0.078,0
"FOLR1",0,0.391826894244313,0.176,0.019,0
"FOSL1",0,0.386361039855784,0.2,0.02,0
"FSCN1",0,1.05719228833351,0.368,0.068,0
"FTH1",0,0.827335346485655,1,1,0
"FUS",0,0.577722693872554,0.965,0.884,0
"GAL",0,-1.37469784389822,0.081,0.366,0
"GALE",0,0.419463320409493,0.453,0.174,0
"GALNT3",0,0.342131961912216,0.358,0.11,0
"GAS2L1",0,0.322545889524118,0.324,0.096,0
"GBP1",0,0.411076014401313,0.219,0.04,0
"GCHFR",0,0.51320560413723,0.363,0.112,0
"GLG1",0,0.416603902336405,0.368,0.094,0
"GMCL1",0,0.366929930475198,0.433,0.166,0
"GMPS",0,0.430834704944832,0.533,0.246,0
"GNB2",0,0.765039210367325,0.935,0.845,0
"GNG11",0,0.459341547311527,0.214,0.036,0
"GNL1",0,0.400116214985234,0.405,0.104,0
"GSK3B",0,0.45484660269478,0.458,0.164,0
"GTF2I",0,0.423533041813064,0.789,0.579,0
"H1FX",0,-0.540416277117918,0.379,0.683,0
"H3F3B",0,0.712093374104068,1,0.998,0
"HACD2",0,0.509848413559582,0.416,0.158,0
"HDLBP",0,0.83883668398724,0.88,0.648,0
"HECTD1",0,0.32736683092267,0.415,0.152,0
"HERPUD1",0,0.786605657637291,0.793,0.583,0
"HES4",0,0.763002896782103,0.531,0.128,0
"HIST1H4H",0,-0.598493017695811,0.12,0.393,0
"HK1",0,0.379990567457069,0.425,0.126,0
"HLA-A",0,2.03682908563818,0.888,0.77,0
"HLA-B",0,2.13941884805803,0.828,0.722,0
"HLA-C",0,1.50311130632034,0.926,0.877,0
"HLA-DMA",0,0.813951489967719,0.317,0.064,0
"HLA-DPA1",0,1.40269753711126,0.322,0.07,0
"HLA-DPB1",0,1.57713972883812,0.326,0.059,0
"HLA-DQA1",0,0.530002509024484,0.215,0.024,0
"HLA-DQA2",0,0.640366014490025,0.19,0.011,0
"HLA-DQB1",0,0.871637514547246,0.301,0.053,0
"HLA-DRB5",0,1.03996423147317,0.305,0.044,0
"HLA-E",0,1.31284680654924,0.754,0.5,0
