"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TMEM120B",1.98451969126727e-05,-0.256487740304173,0.062,0.106,0.265508889494648
"SMPDL3B",1.98717315396221e-05,0.659331767216057,0.188,0.15,0.265863896268605
"LANCL2",1.99074009761444e-05,0.76537189707618,0.143,0.107,0.266341117659836
"PALMD",1.99525548800573e-05,-0.469942954160802,0.077,0.125,0.266945231740287
"SYF2",2.00397675775227e-05,-0.426000958203457,0.409,0.501,0.268112050419676
"MBD5",2.01017744063223e-05,-0.28507543702968,0.071,0.119,0.268941639782187
"CDC42SE2",2.03815182151961e-05,-0.443845241330131,0.075,0.123,0.272684332201109
"AATF",2.04223711420715e-05,-0.345478753758714,0.219,0.302,0.273230903509775
"BHLHE40",2.06739483496343e-05,0.641640551195541,0.474,0.45,0.276596754969757
"TDP1",2.08612623995477e-05,0.758242703584873,0.167,0.13,0.279102829643549
"NUSAP1",2.09411092461285e-05,-0.545907793741483,0.182,0.245,0.280171100603953
"SYT7",2.11342810054812e-05,0.707264084450711,0.129,0.093,0.282755545572334
"CYB5R2",2.11409160779579e-05,-0.796540819027293,0.138,0.193,0.282844316206998
"SLF1",2.12360638537962e-05,-0.301474439521937,0.08,0.13,0.284117298299939
"LAD1",2.14875266442745e-05,-0.344841563797057,0.345,0.418,0.287481618973749
"METTL6",2.15903976448013e-05,-0.324068209246979,0.1,0.156,0.288857930089796
"FBXL12",2.16661809278492e-05,0.732389482060683,0.246,0.216,0.289871834633694
"LYRM7",2.20815489040364e-05,-0.522053924345309,0.062,0.105,0.295429042787103
"ZSCAN9",2.21357689930765e-05,0.944144386392329,0.104,0.072,0.296154453358371
"ZNHIT6",2.24291493692914e-05,-0.322712185141496,0.111,0.17,0.30007958941175
"NUP85",2.25140028504231e-05,-0.380138777026636,0.125,0.186,0.30121484413581
"ATP2B4",2.27402332715588e-05,0.729476726269222,0.24,0.209,0.304241580940185
"ADSSL1",2.32316713095033e-05,0.59510197378583,0.176,0.138,0.310816530449845
"ZNF518A",2.32999009966767e-05,0.679444915689598,0.222,0.186,0.311729375434538
"EMC8",2.34205231346137e-05,-0.27541663186425,0.327,0.422,0.313343179017996
"URB1",2.35083430339704e-05,1.05793947771994,0.134,0.1,0.31451812145149
"PLPP3",2.35847538559931e-05,0.423173243489381,0.222,0.184,0.315540421839331
"FAM120AOS",2.39949135205046e-05,0.478913184775331,0.357,0.338,0.321027947990832
"VPS26A",2.41092994056185e-05,-0.554330698517775,0.333,0.423,0.32255831674777
"SCYL2",2.42235932676576e-05,0.688451380132454,0.241,0.208,0.324087454327991
"TAF13",2.42534750364468e-05,-0.373296322915707,0.097,0.152,0.324487242512621
"CLEC16A",2.42756356237321e-05,0.98913383822619,0.136,0.102,0.324783729009912
"WDR45",2.46064358736096e-05,0.392967189850618,0.316,0.286,0.329209505553023
"KIAA1191",2.5218778728347e-05,0.374325917135574,0.27,0.236,0.337402040606554
"PEX13",2.56472604228477e-05,-0.358541917444722,0.241,0.325,0.343134697197279
"NUDT16L1",2.5679960932177e-05,0.311093764399224,0.416,0.397,0.343572197311596
"SH3D19",2.60893566312944e-05,-0.336141195079684,0.071,0.117,0.349049502370087
"FRMD4A",2.62376489778994e-05,0.360742759677103,0.195,0.15,0.351033505675316
"FRA10AC1",2.62756114706125e-05,-0.28205979468837,0.186,0.262,0.351541405865325
"DDX11",2.65722517668336e-05,-0.382603422839663,0.094,0.147,0.355510156388466
