"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"S100A16",8.74520448421481e-31,0.542034092869945,0.836,0.847,1.22170506644481e-26
"IGFBP2",1.59146829795398e-30,0.604593142186467,0.684,0.68,2.22328121224171e-26
"CALM3",3.47162009824754e-30,0.256394228534187,0.774,0.729,4.84985327725182e-26
"PLAC8",2.43488528198681e-29,0.346190933178645,0.423,0.326,3.40153473893558e-25
"RP11-727F15.9",3.23107219651206e-29,0.294566262490399,0.112,0.055,4.51380785852734e-25
"TIMP1",4.22189164347738e-29,0.63742475616824,0.841,0.821,5.89798262593791e-25
"LYZ",1.66298082381104e-28,1.08370233156227,0.52,0.427,2.32318421086402e-24
"CMIP",4.71805319535731e-28,0.276623479482326,0.456,0.358,6.59112031391416e-24
"SCNN1A",9.26353430311476e-28,0.273870042914015,0.396,0.304,1.29411574214513e-23
"SDC4",1.13009693860262e-27,-0.326696810423762,0.75,0.775,1.57874542322787e-23
"PPP1R10",1.25601459194462e-27,0.288343576194343,0.412,0.304,1.75465238494663e-23
"PAICS",1.35901827623919e-27,-0.271100464622934,0.618,0.653,1.89854853190615e-23
"YME1L1",1.36848232981518e-27,0.255577051859099,0.658,0.543,1.91176981475181e-23
"PIGR",1.63993718417611e-27,-0.409231380192475,0.524,0.664,2.29099224629403e-23
"TUBB4B",3.707315886308e-27,0.256414316892643,0.862,0.872,5.17912029317228e-23
"IER2",4.81521208203396e-27,0.42457055724172,0.889,0.86,6.72685127860145e-23
"MT-ND4L",1.08897308445767e-26,0.32526879478513,0.865,0.842,1.52129539898736e-22
"HIST1H1C",1.53171185292061e-26,0.429461263114632,0.462,0.361,2.13980145853009e-22
"UPF2",2.47150722048471e-26,0.260917430758805,0.492,0.378,3.45269558701715e-22
"MRPL18",3.8918777342232e-26,0.38941502030846,0.765,0.74,5.43695319470981e-22
"TPM1",1.52045445886645e-25,0.274786513720265,0.884,0.866,2.12407487903644e-21
"PNISR",1.82015356197917e-24,0.312673677286489,0.699,0.612,2.5427545260849e-20
"HULC",3.09798167324129e-24,-0.255690437041271,0.142,0.223,4.32788039751809e-20
"KRT19",2.46383577048285e-23,0.460260358229118,0.931,0.949,3.44197857136455e-19
"CD59",3.1385640549803e-23,0.444586955604208,0.798,0.748,4.38457398480748e-19
"HES1",3.95540364824956e-23,0.448687105341582,0.719,0.605,5.52569889660463e-19
"HSPH1",8.49242673903894e-23,0.423379391274429,0.775,0.729,1.18639201544374e-18
"S100A14",1.04952837104006e-22,0.317240541498893,0.849,0.86,1.46619113434297e-18
"CACYBP",1.08646266039536e-22,0.276064463741887,0.792,0.766,1.51778833657231e-18
"ATP1B1",7.13290872459977e-22,0.28841449608578,0.844,0.826,9.96467348826589e-18
"WDR60",1.61205642789541e-21,0.255963982967077,0.377,0.28,2.25204282976989e-17
"IRS2",3.06350206941274e-21,0.324666384380525,0.6,0.53,4.2797123909696e-17
"RPPH1",3.11575451759942e-21,0.393318621443563,0.12,0.068,4.35270906108639e-17
"SERINC2",2.52022257018188e-20,0.256492422427831,0.755,0.687,3.52075093054409e-16
"TSPAN1",2.78957079943506e-20,0.369712758706036,0.68,0.603,3.89703040681079e-16
"TRIB3",3.11047683529814e-20,-0.250103895895334,0.485,0.537,4.34533613891151e-16
"TFF3",5.38295607623199e-20,0.649855103586211,0.942,0.942,7.51998963849608e-16
"IFI27",8.90663099670433e-20,0.443224682303682,0.875,0.954,1.2442563502396e-15
"GTF2A2",1.07251489124778e-19,0.421348581072276,0.759,0.732,1.49830330307315e-15
"GOLM1",4.89069769138114e-19,0.306051987294745,0.601,0.549,6.83230467485945e-15
"XIST",8.03409474507035e-19,0.384844149278763,0.381,0.31,1.12236303588633e-14
"HERPUD1",1.20188560011499e-18,0.383585124623993,0.789,0.762,1.67903418336064e-14
"TCF25",1.24259444419067e-17,0.395538180499324,0.759,0.672,1.73590443853436e-13
"SFN",2.29498452121013e-17,-0.270813219627662,0.827,0.839,3.20609337613055e-13
"FGGY",4.16841863607093e-16,-0.444026575581551,0.374,0.427,5.8232808345911e-12
"SH3BGRL3",5.44456379464023e-16,0.668703900417273,0.91,0.947,7.6060556211124e-12
"RNF213",5.64649775056315e-16,0.314136484552995,0.561,0.467,7.88815735753672e-12
"S100A6",1.31172543909595e-15,0.301543280509051,0.998,0.999,1.83248043841704e-11
"ATF3",2.84474050264569e-15,0.367754595102684,0.798,0.751,3.97410248219604e-11
"ID2",6.91666045709241e-15,0.296312979055357,0.762,0.696,9.6625746585581e-11
"RNU12",6.42482014876604e-14,0.335505826889278,0.131,0.086,8.97547374782616e-10
"NUPR1",1.88057452698062e-12,0.426751070848505,0.481,0.433,2.62716261419192e-08
"CRYAB",3.13988215357392e-12,0.379229456435275,0.141,0.098,4.38641536854276e-08
"LMO7",3.46090229597101e-12,0.279947083597315,0.702,0.649,4.8348805074715e-08
"DDIT4",1.09021809177794e-11,0.326114078199298,0.667,0.628,1.52303467421378e-07
"LCN2",2.48795980187675e-11,0.388419291586828,0.704,0.77,3.47567984322182e-07
"HIST1H4C",3.90339430400991e-11,0.453768291749021,0.646,0.58,5.45304184270184e-07
"RP11-357H14.17",4.75340142109959e-11,0.305417850242032,0.606,0.541,6.64050178527612e-07
"LAMB3",2.57944855700517e-10,0.298372546298037,0.648,0.602,3.60348963413622e-06
"LY6E",6.79397867714504e-10,0.279832553433236,0.738,0.738,9.49118821197163e-06
"ARGLU1",1.54230793333673e-09,0.356451490323087,0.804,0.745,2.15460418287141e-05
"FGFBP1",1.86972028980576e-09,0.370770995495439,0.397,0.351,2.61199924485865e-05
"CKB",9.53379679146499e-08,-0.690293144243061,0.682,0.642,0.00133187141176766
"RP11-160E2.6",2.2264381804439e-07,0.330378853062868,0.146,0.112,0.00311033413808012
"CSTB",2.54557665257307e-07,0.269876957385515,0.895,0.926,0.00355617058364458
"ST6GALNAC1",1.16685848762632e-06,0.250977726731733,0.374,0.346,0.0163010130721397
"CD74",1.56333654880469e-06,-0.32717187886236,0.76,0.713,0.0218398115868016
"S100P",3.86069024295053e-06,0.495719519668155,0.765,0.812,0.0539338426940189
"TOX3",4.31394802366754e-06,0.284870157083295,0.368,0.328,0.0602658538906355
"PI3",7.66411102655552e-06,0.383696054072344,0.338,0.375,0.107067631040981
"CCND1",2.59187874488457e-05,0.276710321036307,0.719,0.712,0.362085460660374
"CYP3A5",8.11481271980048e-05,0.251989744664539,0.593,0.551,1
"SOX4",0.000120716374073414,0.571514238328968,0.802,0.791,1
"HLA-DRA",0.000130639578414408,-0.344408998587705,0.537,0.522,1
"REG1A",0.000321861888494092,1.21424965691982,0.252,0.235,1
"RRBP1",0.000949865274736281,0.259208088977582,0.876,0.835,1
"S100A4",0.392579034091257,0.645749599830564,0.622,0.623,1
"C8orf4",0.491290616196861,0.600906003278352,0.44,0.46,1
"C19orf33",0.501723774807305,0.322580587559142,0.783,0.799,1
