"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CLDN7",6.03922254011554e-64,0.344660677289328,0.974,0.872,8.43679388854141e-60
"PRSS22",3.8145647208005e-63,0.261943441992382,0.533,0.347,5.32894691495829e-59
"SDF2L1",5.45639051821536e-63,0.398588646025341,0.83,0.661,7.62257755394686e-59
"GTF2A2",1.66019542914561e-62,0.4636959477169,0.865,0.705,2.31929301451641e-58
"MRPL18",3.07203120004578e-62,0.360531948399297,0.872,0.713,4.29162758646395e-58
"TMEM54",7.18520868075246e-61,0.250597716950229,0.927,0.76,1.00377365270112e-56
"FXYD3",2.3062379953903e-59,0.428726182123323,0.96,0.891,3.22181447956025e-55
"RPL39",3.21607293155848e-59,-0.265168865781537,0.995,0.994,4.4928538853872e-55
"VDAC2",1.25823108934704e-58,0.259869980124258,0.976,0.879,1.75774883181782e-54
"CALM1",3.77466178286505e-58,0.360030255139737,0.969,0.881,5.27320251066248e-54
"FGFBP1",4.44826201232615e-58,0.519934871200153,0.481,0.33,6.21422203121963e-54
"RPL22L1",3.52197204094114e-57,0.358458734570116,0.905,0.784,4.92019494119477e-53
"HSPH1",5.78247466125446e-57,0.334459465472382,0.864,0.707,8.07811710177248e-53
"CEACAM5",6.05958937038767e-57,0.453904768160204,0.927,0.862,8.46524635043157e-53
"SNRPB",2.0366473334385e-56,-0.34078541167216,0.962,0.883,2.84519632481359e-52
"CCND1",4.62330803466249e-56,0.389160623401734,0.846,0.679,6.4587613244235e-52
"ITM2C",8.44283995788993e-56,0.274811137293581,0.844,0.679,1.17946474211722e-51
"LCN15",2.08134901098191e-54,-0.677108106853666,0.077,0.199,2.90764456834173e-50
"MT-ND4L",2.71128029608906e-54,0.266835042317174,0.944,0.822,3.78765857363641e-50
"ATP6V0B",4.07457186423738e-54,0.259249621572799,0.956,0.804,5.69217689433962e-50
"CAMK2N1",1.45053111382424e-53,0.262659317355111,0.898,0.742,2.02639196601247e-49
"GPRC5A",1.72662504043531e-53,0.324135111474066,0.917,0.793,2.41209518148812e-49
"LSM7",3.7706966606656e-53,-0.270866705652619,0.963,0.895,5.26766323494985e-49
"SH3BGRL3",4.93210394633318e-53,0.580630666491735,0.984,0.926,6.89014921302745e-49
"FHL2",1.53486807182009e-52,0.283671736727853,0.908,0.753,2.14421069633267e-48
"RHOB",6.20897705127056e-52,0.302039400500352,0.951,0.818,8.67394094062497e-48
"ANXA4",2.71855426550197e-51,0.262677606067895,0.929,0.787,3.79782030890625e-47
"CACYBP",4.37398121975029e-51,0.315749256004336,0.894,0.74,6.11045176399116e-47
"PKM",5.06437962399926e-51,0.27043912039289,0.967,0.877,7.07493833472696e-47
"ASS1",9.70029224991717e-50,0.33419833971518,0.816,0.664,1.35513082731343e-45
"PHGR1",9.03361934485685e-48,-0.27441355467377,0.828,0.916,1.2619966224765e-43
"EIF3E",4.02481893730918e-47,-0.303093667523721,0.961,0.897,5.62267205542093e-43
"ANXA2",4.74117857681806e-47,0.331995592420753,0.981,0.928,6.62342647181483e-43
"PRDX5",5.55723895595055e-47,-0.298528187046414,0.975,0.938,7.76346282146291e-43
"CEACAM6",5.35260140551161e-45,0.454049121464048,0.88,0.797,7.47758416349972e-41
"MT1X",2.08627556429158e-44,0.338490872388939,0.608,0.459,2.91452696331534e-40
"RANBP1",5.36886606035799e-42,-0.37830007998216,0.917,0.84,7.50030588632012e-38
"FXYD5",1.65767059824068e-40,0.324200461125484,0.862,0.747,2.31576582574223e-36
"S100A2",1.68373862791452e-40,0.384802351410366,0.363,0.236,2.35218286319659e-36
"RPS27",7.28380932197354e-40,-0.277119447582949,0.998,0.999,1.0175481622797e-35
"IFI27",1.48397879783718e-39,0.430836799804291,0.928,0.938,2.07311838057854e-35
"SCD",2.98918985670716e-39,0.324281376392639,0.716,0.549,4.17589822981991e-35
