"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TCF19",1.352017150965e-61,1.38507017812238,0.162,0.021,4.55548658846146e-57
"C1GALT1C1",1.44840890814592e-61,0.273611959619412,0.537,0.233,4.88026897510687e-57
"TBC1D15",1.46654466643546e-61,0.250068889930466,0.386,0.141,4.94137559908765e-57
"VAPB",1.50923456196648e-61,0.278133023268606,0.624,0.292,5.08521493308985e-57
"SH3BP1",1.55545700014707e-61,0.432414709884354,0.326,0.108,5.24095681629553e-57
"HERC2",1.57792109095077e-61,0.375445982729036,0.417,0.16,5.31664732384952e-57
"WDR59",1.61071456491945e-61,0.319948658485595,0.343,0.116,5.4271416550396e-57
"FAM134C",1.61956299021724e-61,0.344497262284576,0.33,0.11,5.45695553923796e-57
"SEC24A",1.64315291144427e-61,0.480703893346097,0.314,0.101,5.53643941982034e-57
"SPG11",1.64859304254272e-61,0.35432482925667,0.275,0.079,5.55476939754343e-57
"FUT2",1.65258573101321e-61,0.272943639522987,0.477,0.198,5.5682223620759e-57
"SDSL",1.65315780279267e-61,0.433073349300672,0.314,0.101,5.57014990072962e-57
"EXOC3",1.65822664941762e-61,0.32835437501243,0.345,0.118,5.58722887254773e-57
"TFB1M",1.69137353178827e-61,0.554649362719893,0.274,0.079,5.69891397800741e-57
"POLL",1.69548756992239e-61,0.598369000128824,0.253,0.068,5.71277581809649e-57
"SPHK2",1.70008117431402e-61,0.684399928701765,0.266,0.075,5.72825350873366e-57
"TRIT1",1.73747423582672e-61,0.686823046986883,0.263,0.073,5.85424569019455e-57
"UBN1",1.84362234326114e-61,0.291800969212344,0.491,0.204,6.21190112338408e-57
"PPAN",1.91577646568168e-61,0.294132552256325,0.51,0.217,6.45501722346785e-57
"TBX3",1.96318361511442e-61,0.523974272497391,0.342,0.121,6.61475087276653e-57
"HNRNPA3",2.08957965611361e-61,0.348398269525259,0.981,0.81,7.04062969330919e-57
"SNF8",2.14701898151671e-61,0.327501396840059,0.88,0.516,7.23416575632239e-57
"ACAT2",2.21053416365541e-61,0.285134121393536,0.612,0.3,7.44817381102053e-57
"PIGQ",2.3062777733644e-61,0.588611499799752,0.282,0.083,7.77077232957402e-57
"CASP8AP2",2.36911891826225e-61,0.857585887674787,0.206,0.043,7.98250928319282e-57
"SPRYD4",2.3782823700681e-61,0.401493627068862,0.318,0.103,8.01338461770744e-57
"CCDC86",2.42537651888509e-61,0.295621586001742,0.412,0.157,8.17206364273143e-57
"WNK2",2.45949031970992e-61,0.422375894131228,0.408,0.157,8.28700668323061e-57
"GTF3C3",2.6004729744434e-61,0.425658597501021,0.298,0.092,8.76203364008958e-57
"KIFC1",2.62916845207371e-61,1.28161280942951,0.17,0.025,8.85872018241716e-57
"NIT2",2.63772412423602e-61,0.26117024414867,0.757,0.403,8.88754766420085e-57
"CCT7",2.63990631841819e-61,0.41293726393528,0.93,0.653,8.89490034927824e-57
"RBM15B",2.70639619489488e-61,0.311602281862925,0.463,0.187,9.11893133907882e-57
"EID2",2.72645906596774e-61,0.861880955280629,0.199,0.039,9.18653117687171e-57
"SARAF",2.74464690451557e-61,0.370191523625444,0.946,0.648,9.24781328007478e-57
"C3orf17",2.75849005384708e-61,0.344223831572489,0.34,0.115,9.29445638743233e-57
"CCDC112",2.810339794232e-61,0.255797918166782,0.43,0.169,9.46915890268529e-57
"DDX17",2.91150292391455e-61,0.2706111990257,0.856,0.47,9.8100179518377e-57
"RNF19A",2.91774889744408e-61,0.457141452827668,0.367,0.134,9.83106313504809e-57
"PSMG3",2.92677826028058e-61,0.273580278918653,0.79,0.411,9.8614866701894e-57
"C9orf85",2.96325017858189e-61,0.298857961229623,0.355,0.124,9.98437515171382e-57
"PIK3C2B",2.97333355093366e-61,0.62869772741631,0.295,0.092,1.00183500665159e-56
"CCDC109B",2.98210407615517e-61,0.440946555818386,0.342,0.121,1.00479014741972e-56
"RNF7",3.01063670914353e-61,0.344359317013616,0.967,0.676,1.01440393277882e-56
"BPHL",3.23698584860806e-61,0.333801072955366,0.397,0.148,1.09067001183e-56
"KLHL9",3.32394716238813e-61,0.652275385532112,0.265,0.075,1.11997075689506e-56
"YARS2",3.44417124438636e-61,0.258480290982079,0.417,0.16,1.16047905908354e-56
"RCOR3",3.55032802368674e-61,0.479190572413862,0.275,0.08,1.19624752430101e-56
"MECOM",3.57142264667334e-61,0.343730250030641,0.444,0.178,1.20335514657011e-56
"TTC38",3.72018444483185e-61,0.299784209914268,0.411,0.157,1.25347894684164e-56
"EFNA3",4.02181604844279e-61,0.453765746134248,0.406,0.161,1.35511069936232e-56
"CMC1",4.06977183093822e-61,0.27716283979248,0.827,0.462,1.37126892071633e-56
"PIP5K1A",4.186847140403e-61,0.50345114528826,0.314,0.101,1.41071627548739e-56
"SAP30L",4.48642312366738e-61,0.603784138982658,0.237,0.059,1.51165540728849e-56
"TNRC18",4.54383565343984e-61,0.426311788831607,0.401,0.152,1.53099998507002e-56
"TCHP",5.01485990335474e-61,0.641154031558345,0.223,0.052,1.68970689583635e-56
"CNPY2",5.18829353736174e-61,0.350658736189994,0.954,0.666,1.74814362447866e-56
"RAB3D",5.20260418964885e-61,0.392447053734299,0.32,0.106,1.75296545566028e-56
"SUPT20H",5.24450196403998e-61,0.312119030879983,0.397,0.149,1.76708249176363e-56
"CEP78",5.26722799353758e-61,0.713489498432209,0.244,0.064,1.77473980014255e-56
"ZMIZ1",5.44904679656047e-61,0.657857057694332,0.261,0.073,1.83600182763308e-56
"NCAPD2",5.52710397359092e-61,0.579156962609182,0.247,0.066,1.86230241286173e-56
"CUX1",5.6253040973582e-61,0.264986375696164,0.648,0.304,1.89538996256387e-56
"PNPLA2",5.76295608566982e-61,0.446857721976531,0.738,0.393,1.94177042350559e-56
"LMAN2",5.88082526524339e-61,0.355501427119557,0.967,0.675,1.98148526487111e-56
"WIPI1",5.90106438009061e-61,0.399547155078114,0.471,0.199,1.98830463222773e-56
"SRM",6.44532444501244e-61,0.404395505986505,0.81,0.487,2.17168761850249e-56
"ZDHHC7",6.52551534531809e-61,0.312111468882721,0.388,0.142,2.19870714045148e-56
"RERE",6.67380322397271e-61,0.266823853824087,0.5,0.212,2.24867125828536e-56
"AKT2",6.6740212432973e-61,0.324502355273629,0.426,0.165,2.24874471771659e-56
"SPTAN1",6.91376508538106e-61,0.291628171681929,0.74,0.377,2.32952400786829e-56
"HIST2H2BE",7.0236358028071e-61,0.985657750129259,0.258,0.074,2.36654384739783e-56
"OIP5",7.06964496691245e-61,0.725679742826771,0.199,0.04,2.38204617515148e-56
"PDPK1",7.32780634858745e-61,0.293797533476481,0.572,0.256,2.46903107109306e-56
"RBFA",7.34584840537918e-61,0.332107884436385,0.334,0.113,2.47511016170846e-56
"DDI2",7.49395384359988e-61,0.477800111707545,0.362,0.13,2.52501280806255e-56
"NPEPPS",7.61126292513981e-61,0.263540741155902,0.706,0.341,2.56453892999661e-56
"ARHGAP18",7.90173599602517e-61,0.281395898771485,0.471,0.199,2.66241092650072e-56
"HGH1",7.95582732384186e-61,0.396875113174674,0.291,0.089,2.68063645849528e-56
"ALKBH2",7.99470008927401e-61,0.274148993901045,0.452,0.181,2.69373424807999e-56
"C9orf69",8.03517127553024e-61,0.523133456403729,0.324,0.108,2.70737060957716e-56
"AP4M1",8.24999364107529e-61,0.34220295782359,0.296,0.092,2.77975285742391e-56
"SQRDL",8.37732114441521e-61,0.394468163032867,0.775,0.44,2.82265458639926e-56
"PQLC3",8.41768731337722e-61,0.484157398914958,0.357,0.128,2.83625556336932e-56
