"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SRP72",4.75416801933335e-94,-0.313124147031859,0.634,0.741,7.76070387475976e-90
"CTSB",1.51375114994671e-93,0.337058390680954,0.764,0.739,2.47104737717301e-89
"CCL4",2.20658050674437e-92,0.250701564699805,0.325,0.181,3.60202201920951e-88
"MSLN",5.8798078872582e-90,0.333804081077884,0.238,0.111,9.59819839516029e-86
"EDF1",1.37051127956705e-89,0.291009987569494,0.925,0.954,2.23722261276525e-85
"HSPA5",1.73946110666231e-89,0.54017037913846,0.811,0.808,2.83949631051555e-85
"RBP1",7.68896288558045e-89,0.673707527021894,0.294,0.16,1.25514630144215e-84
"TSPAN13",1.20904662148096e-88,0.454737020400101,0.64,0.546,1.97364770490552e-84
"TMED9",1.48174040612335e-88,0.334576170405066,0.8,0.813,2.41879303895576e-84
"PSAP",2.54940711741548e-88,0.361922703489911,0.822,0.83,4.16165217846903e-84
"CYC1",4.12969376707973e-87,-0.266383816452911,0.824,0.907,6.74131210538096e-83
"TSPAN1",5.42594478257952e-87,0.720821745272408,0.659,0.581,8.85731226308282e-83
"SARAF",3.5047694935042e-86,0.300066151224195,0.77,0.763,5.72118572119626e-82
"HLA-DMA",1.31901701032435e-85,-0.317062727715666,0.28,0.414,2.15316336765346e-81
"CYSTM1",3.2609426282719e-85,0.547882322123526,0.857,0.892,5.32316274639105e-81
"CLDN7",5.70099885882928e-85,0.402543199856042,0.878,0.909,9.30631053715292e-81
"CREB3L1",6.87825311906279e-85,0.253134671606997,0.24,0.118,1.12280603915581e-80
"AGPAT2",5.56826304688684e-84,-0.260241361137925,0.788,0.877,9.08963259773807e-80
"MRPS36",1.11035902210968e-83,0.27160826645733,0.704,0.638,1.81255006769185e-79
"ADM",5.46749570418342e-83,0.444700550084419,0.594,0.484,8.92513998750902e-79
"GCNT3",1.37288645177109e-82,0.317615018626613,0.303,0.171,2.24109984387112e-78
"RPS29",2.16741499533111e-82,0.306445870038212,0.989,0.996,3.53808823837851e-78
"ATP5J",2.51520489897792e-82,0.275824124514123,0.869,0.907,4.10582047709156e-78
"HBA2",3.53290995747267e-82,-0.347098957429112,0.085,0.195,5.76712221457838e-78
"RGS2",6.05569850591423e-82,0.363257107734418,0.227,0.11,9.88532224105439e-78
"C4orf48",7.66000639487782e-82,0.368597991425176,0.827,0.796,1.25041944389986e-77
"MRPL41",3.05408543392943e-80,0.314173903829578,0.833,0.845,4.9854890623464e-76
"SSR3",5.53486749615255e-80,0.309833735657433,0.796,0.799,9.03511770071943e-76
"AP2B1",5.98140779284694e-80,0.253800402576162,0.556,0.436,9.76405008104334e-76
"ELF3",1.38398157992981e-79,0.58937988146859,0.916,0.936,2.25921153107741e-75
"TGIF1",1.64318385862233e-79,0.397033913645723,0.708,0.665,2.68233333081509e-75
"PIGR",9.67128920713552e-79,0.457396528277479,0.655,0.608,1.5787412501728e-74
"AQP3",1.83245634648447e-78,0.485588523187218,0.178,0.073,2.99130174000126e-74
"CCL3",1.87714760892752e-78,0.360022913768633,0.376,0.252,3.06425575681329e-74
"KLF10",6.41038535657404e-78,-0.262389212803813,0.458,0.596,1.04643130560715e-73
"CD44",7.49319309080723e-78,0.427660296225957,0.725,0.696,1.22318884014337e-73
"C14orf166",1.95637583378637e-77,0.300827404312892,0.826,0.833,3.19358791107287e-73
"VAPA",5.47306754308153e-77,0.301614712986265,0.76,0.737,8.93423545732629e-73
"RP11-357H14.17",7.54956489528659e-77,0.457921032296954,0.607,0.503,1.23239097350658e-72
"HMGB1",1.03772282581242e-76,-0.296428609644438,0.919,0.97,1.69397874085619e-72
"EID1",3.6100829568008e-76,0.353444151021329,0.656,0.58,5.89309941868162e-72
"SLC22A18",5.25071092393686e-76,0.349141089318188,0.583,0.49,8.57126051223453e-72
"BACE2",7.03347761708056e-76,0.34908281707241,0.664,0.601,1.14814488621223e-71
"RBP4",7.16540764614693e-76,0.430954750592271,0.257,0.145,1.16968114415703e-71
"RPL4",1.52620090019361e-75,-0.26127019247657,0.929,0.983,2.49137034947604e-71
"NDFIP1",2.16416109587342e-75,0.300143764164605,0.69,0.631,3.53277657290377e-71
"IFI27L2",3.16556621194142e-75,0.255988996260942,0.567,0.457,5.16747028437318e-71
"DAD1",3.82802914937025e-75,0.345970820355119,0.814,0.829,6.248874783432e-71
"CIB1",4.09650599816359e-75,0.336988641215973,0.846,0.884,6.68713639140225e-71
"CTNNA1",4.16767560728639e-75,0.256997269328788,0.718,0.655,6.80331366133431e-71
"AK1",4.30648398319422e-75,0.285066424496509,0.561,0.457,7.02990445416624e-71
"HLA-DRA",9.22034763768485e-75,-0.633620870044054,0.472,0.581,1.50512954837568e-70
"ATP6V0E1",2.26559814192999e-74,0.308679602503451,0.842,0.871,3.69836240688651e-70
"POLR2H",2.37682808019088e-74,0.277796993568418,0.702,0.661,3.87993415810359e-70
"MANF",1.00439377488942e-73,0.348531811483759,0.743,0.72,1.63957239812948e-69
"ANKRD36C",4.9548864984273e-73,0.250852862918633,0.218,0.107,8.08835672003272e-69
"ENO1",1.09907138132172e-72,0.458587060541431,0.887,0.934,1.79412412286957e-68
"HLA-DPB1",2.21656666294764e-72,-0.333063025238438,0.241,0.365,3.61832342059573e-68
"SAT1",2.29558318425205e-72,0.415425738938493,0.96,0.966,3.74730998997304e-68
"APP",5.69022602564855e-72,0.255932953842528,0.776,0.746,9.28872496426869e-68
"ABHD2",1.12871526199385e-71,0.35433371536435,0.558,0.469,1.84251479367876e-67
"FAM162A",1.16553413585966e-71,0.352470637513888,0.747,0.748,1.90261792337731e-67
"ATP5I",1.34084192363584e-71,0.299604769550891,0.91,0.934,2.18879035614314e-67
"IRS2",2.18343115515031e-71,-0.274790042166521,0.466,0.629,3.56423301766737e-67
"SEC11C",8.17352681978157e-70,0.376218002269775,0.717,0.685,1.33424651806114e-65
"NDUFB4",8.30568130048593e-70,0.258965542219467,0.863,0.904,1.35581941549132e-65
"C8orf4",8.46502327405173e-70,1.04265529581906,0.505,0.404,1.3818303992562e-65
"CD74",1.47663622588778e-69,-0.782543865300903,0.724,0.724,2.41046097513922e-65
"EIF5A",4.11099392023719e-69,0.458737671381257,0.809,0.844,6.71078647539519e-65
"IFI6",6.42071313102915e-69,1.51737173159436,0.522,0.433,1.0481172115092e-64
"ST6GALNAC1",2.23530555526273e-68,0.335385037675839,0.41,0.294,3.64891278841089e-64
"NDUFA6",4.79801856492632e-68,0.298639258582303,0.8,0.811,7.83228550538572e-64
"DEFA6",1.18591361378454e-67,0.787333867326288,0.109,0.031,1.93588538314188e-63
"LYZ",1.57486050296486e-67,1.29540941260237,0.502,0.394,2.57080228503984e-63
"NPDC1",5.09347142851317e-67,0.342022445962722,0.635,0.576,8.31458275990489e-63
"LRRC26",1.74908400778349e-66,0.27436935425173,0.149,0.061,2.85520473430577e-62
"ING1",8.68148968488736e-66,-0.28154152300089,0.334,0.463,1.41716637616101e-61
"MXD1",1.22844296820217e-65,0.29184293478533,0.542,0.43,2.00531030129323e-61
"HSP90B1",2.95907107043593e-65,0.450432092186275,0.867,0.915,4.83038761537962e-61
"ATP5O",9.82186478585723e-65,0.252676361961942,0.868,0.911,1.60332120764333e-60
"C4orf3",8.39479055165144e-64,0.326618153775882,0.805,0.81,1.37036560965158e-59
"NDUFA4L2",1.2571411039916e-63,0.656380894928208,0.142,0.057,2.05215713815589e-59
"TXNL1",2.45364239866815e-63,0.260029113936436,0.691,0.645,4.00532585158589e-59
"PTTG1IP",2.78425915942607e-62,0.308577794580806,0.625,0.546,4.54502465184712e-58
"RP1-122P22.4",4.74399303546511e-62,0.310183183390533,0.175,0.085,7.74409423109324e-58
"RAMP1",6.17493370531032e-62,0.397371160454814,0.247,0.146,1.00799617805486e-57
"FGFBP1",2.53955071025751e-61,0.5181591980858,0.415,0.306,4.14556257942435e-57
"SSR2",5.29393229813242e-61,0.253576362729299,0.838,0.893,8.64181508347136e-57
"SELK",3.18520487489272e-60,0.308277856908736,0.803,0.79,5.19952843777487e-56
"TXNDC17",1.06173566080195e-58,0.312045770901508,0.828,0.856,1.7331772926931e-54
"TAGLN2",1.87007729000035e-58,0.340318012017825,0.876,0.918,3.05271416819657e-54
"HES1",2.37306335147965e-58,0.514069831988493,0.686,0.575,3.87378861495537e-54
"CAPG",5.64952805577473e-58,0.396206585665761,0.67,0.638,9.22228959824667e-54
"TMBIM6",4.8753317080456e-57,0.303107637434257,0.866,0.914,7.95849148021363e-53
"SERPINB5",6.53601214287716e-57,0.49604669691854,0.414,0.323,1.06693862220327e-52
"SREBF1",1.40787231157982e-56,0.28954056119393,0.39,0.294,2.2982107614229e-52
"KRT7",3.47982333245585e-55,0.477418369659829,0.295,0.192,5.68046360790093e-51
"PMP22",1.38185290428522e-53,0.401319872326306,0.231,0.142,2.2557366809552e-49
"JUN",1.6723006759998e-52,0.625889697661654,0.868,0.869,2.72986362350207e-48
"DNAJB1",1.89060775541513e-52,0.330313299689383,0.819,0.829,3.08622809993966e-48
"PRDX6",1.10943603743756e-51,0.304851051416324,0.819,0.855,1.81104338751308e-47
"CCL20",3.12624915052223e-51,-0.337835029158803,0.634,0.746,5.10328911331249e-47
"GSTO1",4.69522866164207e-51,0.292338535380919,0.731,0.727,7.66449126726452e-47
"PAICS",6.82395032697632e-51,-0.277887930823238,0.599,0.692,1.11394165137562e-46
"CTSC",2.7897583334426e-50,0.252793066343174,0.513,0.433,4.5540015035117e-46
"MT-ND5",6.28957699795555e-50,0.343236339796087,0.93,0.953,1.02671054914626e-45
"FDPS",1.56316176642632e-49,0.502394521049691,0.761,0.759,2.55170526751432e-45
"SNRPD1",3.13807154807017e-49,0.257593496217086,0.811,0.828,5.12258799506974e-45
"SPINT2",5.88367245372865e-49,0.301611242601842,0.891,0.941,9.60450691346665e-45
"CDK5RAP3",9.14258213095071e-49,0.252896247832529,0.513,0.408,1.49243510705639e-44
"IGHA2",4.26523696827114e-48,0.454947945548371,0.174,0.096,6.9625728270058e-44
"GSN",9.16939979582567e-48,0.527220737190526,0.522,0.45,1.49681282267058e-43
"CALM1",2.0729129472968e-47,0.357931553385574,0.878,0.921,3.3838230951673e-43
"CXCL14",3.72706036406588e-47,0.533772262198962,0.286,0.181,6.08405333830115e-43
"ACADVL",4.70556399465365e-47,0.308105010993834,0.696,0.658,7.68136266487261e-43
"PDIA3",7.92138690976325e-47,0.308022512047137,0.826,0.882,1.29308719914975e-42
"P4HB",1.07176452642491e-46,0.267552352267155,0.862,0.913,1.74954841293603e-42
"MLPH",3.18002517396565e-46,0.391636229154036,0.275,0.197,5.19107309398153e-42
"ERO1A",4.21003941482008e-46,0.423010826411179,0.592,0.524,6.8724683407523e-42
"PPIB",5.14733018570155e-46,0.294071504442976,0.855,0.912,8.4025017951392e-42
"KIAA0101",1.5649243195149e-45,0.374852610149286,0.405,0.309,2.55458245917613e-41
"SCNN1A",3.56929999376809e-45,0.277041692586458,0.371,0.278,5.82652530982703e-41
"CAST",9.87782237771578e-44,0.259255618927178,0.753,0.733,1.61245572493832e-39
"CD46",4.86035587317778e-42,0.306383236793955,0.762,0.778,7.93404492737541e-38
"HN1",2.02333158526352e-41,0.259480822667285,0.871,0.913,3.30288647978417e-37
"IFI27",2.60622544207251e-41,0.561144798532506,0.912,0.96,4.25440241163916e-37
"RNF145",6.3164046529273e-41,0.263300751034082,0.552,0.467,1.03108989554385e-36
"ANXA11",1.03681272046768e-40,0.275529653860438,0.808,0.845,1.69249308489144e-36
"CHMP5",3.34770490106293e-40,0.276760053117453,0.724,0.7,5.46479348049513e-36
"ITGB1",2.13523317375216e-39,0.297372213673727,0.746,0.744,3.48555463283303e-35
"TOX3",5.7333190153319e-39,-0.261601030483823,0.289,0.387,9.35906996062779e-35
"NUPR1",9.53638802691849e-39,0.512932485657287,0.475,0.412,1.55671998151418e-34
"RPL17",2.94962006760117e-38,0.259770832488925,0.838,0.888,4.81495979835215e-34
"AMN",3.04409715640596e-38,0.397793776869156,0.445,0.382,4.96918419811708e-34
"SERPINH1",3.98533136040996e-38,0.381702147998545,0.519,0.451,6.50565491273322e-34
"SMIM22",1.05764878134769e-37,0.317687279009993,0.88,0.894,1.72650587067197e-33
"EFNA1",3.60033856845894e-37,0.304258230009772,0.616,0.556,5.87719267915237e-33
"ID1",6.85345218776645e-37,-0.332013269944856,0.698,0.782,1.11875753513099e-32
"MSMO1",2.32497484768301e-36,0.33612226711455,0.529,0.461,3.79528894135775e-32
"CXCL1",5.17594478653113e-36,-0.53131663248496,0.701,0.765,8.44921226953341e-32
"MMP7",5.50393295652622e-35,0.276225274855692,0.301,0.21,8.9846201582334e-31
"KLK10",8.73919258438274e-35,0.414591843175261,0.278,0.2,1.42658579747464e-30
"MYDGF",1.75960969905964e-34,0.267484889563698,0.831,0.883,2.87238687274496e-30
"KRT10",2.27700867836219e-34,0.343428682012779,0.79,0.831,3.71698896655843e-30
"PYGB",4.5320037480191e-34,0.343061989939252,0.52,0.477,7.39804291826638e-30
"KRTCAP2",4.7101990706734e-34,0.251177419430798,0.753,0.744,7.68892896296726e-30
"FGGY",8.83848113780594e-34,-0.545936792592585,0.373,0.458,1.44279366093544e-29
"WFDC2",1.05538344789836e-33,0.54253311345162,0.319,0.242,1.72280794034928e-29
"FHL2",1.31274866640036e-33,0.369719748189019,0.777,0.795,2.14293092303195e-29
"ARF6",8.19963972010637e-33,0.259529793538311,0.727,0.726,1.33850918791016e-28
"ARF4",1.26166094800713e-32,0.264000350690763,0.807,0.834,2.05953533152683e-28
"DNAJA1",2.14528797701027e-31,0.340567875646181,0.8,0.822,3.50196809367156e-27
"CD55",2.33629507199338e-31,1.03820609701344,0.657,0.685,3.813768075522e-27
"RHOC",3.43142640157327e-31,0.32514649236942,0.798,0.831,5.60146045792821e-27
"COX17",1.39629406276499e-30,0.253741264656713,0.76,0.752,2.27931042805756e-26
"SERPINA1",1.53404358898819e-30,0.576685473320071,0.33,0.255,2.50417275466433e-26
"MT1X",2.37811205552697e-30,0.557134931179084,0.514,0.464,3.88203011944223e-26
"SCD",6.97891382460515e-30,0.688791558643844,0.593,0.575,1.13923789272854e-25
"PDIA4",9.33694002919028e-30,0.288076246350845,0.748,0.757,1.52416209036502e-25
"STARD10",1.96748638246206e-29,0.261019628441519,0.736,0.727,3.21172477073106e-25
"C19orf33",6.57365390095451e-29,0.687833167469834,0.779,0.812,1.07308326279181e-24
"F11R",2.15476303016549e-28,0.270352745398025,0.578,0.532,3.51743517044215e-24
"GPRC5A",4.21728102288529e-28,0.354381771492719,0.799,0.84,6.88428954175795e-24
"PLCG2",4.95747266120977e-28,2.71333379294603,0.229,0.165,8.09257837215882e-24
"TAF7",7.90359399935007e-28,0.295768248764699,0.689,0.669,1.29018268445391e-23
"TKT",1.10958943943286e-27,0.316904455850403,0.809,0.872,1.8112938009302e-23
"UBB",1.21133734264725e-27,0.408250217584321,0.943,0.97,1.97738707813737e-23
"IER2",4.33028403079552e-27,0.404153848658341,0.854,0.879,7.0687556518706e-23
"IGHA1",3.78420371067108e-26,0.499635856793466,0.529,0.483,6.17733413729947e-22
"CDKN1A",1.15263497477053e-25,0.319755624305804,0.661,0.641,1.88156133281541e-21
"JCHAIN",1.60638276691961e-24,0.310900071539253,0.294,0.23,2.62225922871957e-20
"CD59",2.79837651151589e-24,0.513076352221358,0.754,0.766,4.56806981739854e-20
"BST2",3.08476143455443e-24,0.487578540335613,0.346,0.292,5.03556456576666e-20
"PTTG1",1.66319928623789e-23,0.269842916809346,0.431,0.355,2.71500651485473e-19
"PLK2",1.99883564976366e-23,0.264719155807538,0.424,0.363,3.2628993146742e-19
"CALM3",3.48758040756736e-23,0.25886210499916,0.733,0.746,5.69312625731296e-19
"PSME2",5.76658050392065e-23,0.250645746605765,0.805,0.825,9.41336601460006e-19
"SELM",6.76241075273478e-23,0.326482145049625,0.473,0.438,1.10389593127643e-18
"TUBB4B",6.88503251685956e-23,0.271515208229755,0.85,0.89,1.12391270805215e-18
"TRA2B",1.41713817225306e-22,0.283721729178546,0.721,0.726,2.31333635238589e-18
"SON",2.98164017214584e-22,0.471622130743103,0.753,0.752,4.86722941701086e-18
"ANXA3",4.57174961224713e-22,0.264781162541743,0.658,0.653,7.46292406703221e-18
"HES6",1.19078566594451e-21,0.362362027310189,0.591,0.558,1.94383852108782e-17
"JUNB",3.48096183492135e-21,0.330108951970732,0.851,0.865,5.68232209932562e-17
"SERINC2",2.96978087111914e-20,0.299387383804814,0.703,0.702,4.84787029401488e-16
"RP11-462G2.1",3.13443790008501e-20,0.388612921191578,0.24,0.194,5.11665642809877e-16
"CRIP1",1.94425566828342e-19,0.276211541011244,0.322,0.272,3.17380295290586e-15
"TACSTD2",6.0861733973152e-19,1.14393196564193,0.295,0.248,9.93506945377734e-15
"LIPH",2.28237934561912e-18,0.263031261354683,0.443,0.398,3.72575604378866e-14
"RABAC1",2.98005376228255e-18,0.26326433634951,0.773,0.804,4.86463976155003e-14
"TAF1D",3.63417033977693e-18,0.263547685794216,0.749,0.766,5.93241966265186e-14
"ZFAND2A",1.66776298660996e-17,0.454487090942408,0.559,0.534,2.7224562993421e-13
"ADIRF",6.828121994695e-17,0.437338297779697,0.659,0.628,1.11462263441401e-12
"HERPUD1",1.78824781661133e-16,0.334503071945689,0.757,0.78,2.91913573583634e-12
"SOX9",2.42261069908714e-16,0.265332603646929,0.686,0.699,3.95466970518984e-12
"ATF3",3.0886860121238e-16,0.334420660419203,0.756,0.768,5.04197104619089e-12
"PHLDA2",4.92838766802066e-16,-0.254711558464928,0.899,0.929,8.04510002927693e-12
"GADD45B",8.64250010360729e-16,0.312422400993786,0.563,0.53,1.41080171691285e-11
"S100A10",1.0174331336397e-15,0.30271750226913,0.965,0.988,1.66085784735345e-11
"GAL",1.3017533548722e-15,0.288470323233488,0.404,0.37,2.12498217649337e-11
"HIST1H4C",1.67496390437407e-15,0.28811911955235,0.562,0.629,2.73421107750024e-11
"VEGFA",3.87545769083714e-15,0.276807669443953,0.593,0.577,6.32629713452255e-11
"TCF25",8.74237151024575e-15,0.388898168038854,0.702,0.683,1.42710472533252e-10
"HSPA8",1.43459360120597e-14,0.254580739896539,0.887,0.942,2.34183059460862e-10
"IDI1",1.12952909452612e-13,0.265586303428952,0.586,0.565,1.84384329390443e-09
"S100A2",4.92680026154205e-13,0.305614546129004,0.284,0.24,8.04250874694123e-09
"PGK1",9.88352122940085e-13,0.256850494953504,0.854,0.918,1.61338600548739e-08
"AHI1",5.50527157175267e-12,0.262204111369743,0.351,0.307,8.98680531372905e-08
"FAM46A",1.57903093584205e-11,0.288680566388799,0.455,0.431,2.57761009966856e-07
"MALAT1",8.49938506344378e-11,0.659757301630319,0.978,0.981,1.38743961775656e-06
"CEACAM5",1.28553111432544e-10,0.308428986959598,0.84,0.912,2.09850099102485e-06
"LAMC2",5.15244414473201e-10,0.383462297153577,0.477,0.457,8.41084982186053e-06
"LEFTY1",6.34925898282177e-10,0.256182455721458,0.286,0.353,1.03645303635583e-05
"FABP1",1.17421870043824e-09,-0.32691438763545,0.602,0.7,1.91679460659538e-05
"LAMB3",1.3394405251474e-09,0.354893881380527,0.609,0.616,2.18650271325061e-05
"SDF2L1",3.27452925889571e-09,0.276559199404003,0.692,0.7,5.34534156222136e-05
"SQSTM1",4.65010997061608e-09,0.317045966400081,0.887,0.906,7.5908395160337e-05
"DUSP2",2.24999266701252e-08,0.279680587638403,0.416,0.394,0.000367288802963124
