"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PLCG2",6.05032635557489e-41,1.76506287475727,0.263,0.164,9.87655274284045e-37
"LMO7",9.42053770313703e-41,0.33602207072454,0.735,0.623,1.53780857466009e-36
"S100A6",3.2257734064327e-40,0.368825775545083,0.998,0.999,5.26575250866074e-36
"IER2",3.65303393809183e-39,0.32345433058686,0.914,0.842,5.9632126005411e-35
"FOSB",4.02216070929126e-39,0.51123750660799,0.795,0.7,6.56577514184706e-35
"S100P",1.74430114810398e-38,0.595635969853862,0.806,0.799,2.84739719416493e-34
"HES1",3.56896262115786e-38,0.304430150216155,0.733,0.578,5.82597458277809e-34
"EDN1",4.04680993251277e-38,-0.331783421927444,0.507,0.591,6.60601253383385e-34
"ATF3",1.48610006567757e-37,0.334237505851961,0.825,0.729,2.42590974721206e-33
"FABP5",1.88871695596644e-37,-0.26904266028403,0.802,0.827,3.08314155891962e-33
"PPP1R15A",2.23382186076522e-37,0.38408807783577,0.89,0.817,3.64649080551314e-33
"AREG",1.08147777991396e-36,-0.492100655125367,0.874,0.863,1.76540432793155e-32
"MRPL18",1.05887254287976e-35,0.332873289505609,0.792,0.722,1.72850353899692e-31
"KLK10",1.72130621422089e-34,0.316546918289279,0.3,0.208,2.80986026409417e-30
"SH3BGRL3",4.64584436185909e-34,0.653560656446716,0.936,0.94,7.58387633629878e-30
"RHOC",2.50631872658702e-33,0.2538800392792,0.859,0.791,4.09131468928065e-29
"CLDN7",3.19086567400785e-32,0.250978257379067,0.91,0.884,5.20876912625042e-28
"TCF25",2.60619657848002e-31,0.273668363011384,0.78,0.647,4.25435529471078e-27
"HLA-C",3.45636833190681e-31,0.278368952929896,0.945,0.936,5.64217566500467e-27
"IFI27",1.47859292496298e-30,0.414576286402415,0.899,0.955,2.41365509070957e-26
"PAICS",1.18777762940536e-29,-0.284397407678583,0.644,0.645,1.9389282022413e-25
"CACYBP",2.43423708702582e-29,0.260400480588683,0.817,0.748,3.97364862086095e-25
"FGFBP1",1.00446430623781e-28,0.379795844870236,0.42,0.331,1.63968753350261e-24
"XIST",1.27978963370588e-28,0.318784679950611,0.386,0.295,2.08912859806148e-24
"IRS2",1.55100646564914e-28,0.34481159759823,0.609,0.514,2.53186295452565e-24
"S100A2",5.71856485422314e-28,0.27809954288172,0.322,0.231,9.33498526803386e-24
"FXYD3",5.47948880808748e-27,0.263898095623508,0.911,0.903,8.94471753032201e-23
"SAT1",1.72386138029649e-26,0.253749622847613,0.973,0.958,2.81403131719599e-22
"GTF2A2",2.13137174422472e-26,0.338360573014568,0.787,0.713,3.47925123527244e-22
"CEACAM5",2.38163298867029e-26,0.333085853976707,0.878,0.874,3.88777769070538e-22
"CXCL1",4.58628919684951e-26,-0.543363302729561,0.725,0.737,7.48665848493713e-22
"H2AFZ",5.3007076557781e-26,-0.2704390117785,0.896,0.911,8.65287517729218e-22
"CRYAB",3.52025449466812e-25,0.321866036911069,0.146,0.088,5.74646343709624e-21
"GDF15",6.90954700852004e-21,-0.357226188834875,0.851,0.827,1.12791445367081e-16
"NUPR1",1.20508492950421e-19,0.467012024380541,0.486,0.423,1.96718063892268e-15
