"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"FKBP5",0.00011215572764292,-124.847043896427,0.147,0.593,1
"MIR99AHG",0.000115894800792259,188.217779976478,0.206,0.667,1
"SOCS2",0.000119056899569734,-273.44463310799,0.559,0.852,1
"EPS15L1",0.000119074783184586,-49.828217179255,0.441,0.741,1
"SC5D",0.000120043637321641,-246.029855672429,0.5,0.796,1
"FRMD6",0.00012046924294908,-72.910022424424,0.529,0.833,1
"RPE",0.000121790059138968,-71.4673273835361,0.676,0.907,1
"SAP18",0.000134612471481186,465.215227827139,1,1,1
"DGKI",0.000135209885266522,-543.228605754226,0.324,0.741,1
"TUBB2B",0.000135813944693267,-121.961650328882,0.471,0.889,1
"HES1",0.000136038662139987,Inf,0.912,0.833,1
"SLC3A2",0.000136420558312941,599.385842533479,0.941,0.907,1
"CASD1",0.000139185513786146,-117.633568691979,0.118,0.574,1
"RPS14",0.000144274146915134,Inf,1,1,1
"KCNJ16",0.000148507684844133,115.510526872657,0.382,0.056,1
"ATP8A2",0.000156141966648075,240.086708871434,0.294,0.019,1
"PPM1M",0.000159634473195787,-198.424386635263,0.029,0.389,1
"ELOB",0.00016248983104935,Inf,1,1,1
"KIF26B",0.000167203789473854,100.213382482252,0.441,0.778,1
"PABPC4",0.000171265396451408,592.172382561191,0.912,0.648,1
"FEZ1",0.000176053516408955,-59.9960333747109,0.353,0.796,1
"PDK4",0.000179345180642866,-Inf,0.382,0.778,1
"PCDH18",0.00018266467937607,-124.847043896427,0.176,0.556,1
"ATP5MF",0.000183182632140934,Inf,1,1,1
"KDM4B",0.000190970528601842,181.004304772034,0.471,0.111,1
"MPZL1",0.000192626759380971,-78.6806246159794,0.588,0.944,1
"RTTN",0.000193379342219939,-72.910022424424,0.147,0.574,1
"PPDPF",0.000195271858514228,8.18414483771434,0.912,0.778,1
"ERH",0.00020216827990377,137.723519042131,0.882,0.852,1
"IGF1",0.000203440854639928,-141.400006668511,0,0.333,1
"LDAH",0.000206890295951874,296.419908043151,0.294,0.685,1
"OAS2",0.000212937606464764,Inf,0.235,0,1
"TP53BP1",0.000217038239694879,-204.19527114532,0.412,0.759,1
"KCNK2",0.000218438097326593,-35.3999602255084,0.235,0.648,1
"SLC2A3",0.000225825123005711,Inf,0.912,0.796,1
"HNRNPL",0.000226584235906869,424.819766682268,1,1,1
"C2CD3",0.000236952057097337,-139.264305575419,0.088,0.463,1
"PHGDH",0.000239184029451897,-65.6960633308684,0.618,0.889,1
"LY6E",0.000247703288100062,Inf,0.912,0.944,1
"SERPINH1",0.00024851671429978,-Inf,0.882,1,1
"RPS11",0.000257081011130055,Inf,1,1,1
"DHCR24",0.000265503068044093,-440.79725785111,0.206,0.611,1
"RPL18AP3",0.00028567244918703,33.4614560928325,0.971,0.963,1
"FGL2",0.000287436142610483,-Inf,0.265,0.685,1
"CDCA7",0.000294899223453042,-67.1392422608608,0.559,0.889,1
"GAL3ST4",0.000295426895496868,-98.8785331604226,0.235,0.63,1
"DDB2",0.000304655958942605,-230.163781881321,0.441,0.833,1
"SEMA4B",0.000306270887417776,35.2921145064456,0.324,0.037,1
"CNTN4",0.00030934465628471,-748.091301560459,0.382,0.704,1
"GASK1B-AS1",0.0003110571734139,-83.0088455995479,0.029,0.37,1
"CA12",0.000333287253162976,-115.431495932912,0,0.315,1
"PDGFD",0.000333372297841339,-180.362460972476,0,0.315,1
"COL15A1",0.00035424611123967,91.5572122369178,0.441,0.889,1
"SLC1A3",0.000358906322206409,130.506406682242,0.441,0.87,1
"MBLAC2",0.000361290785317254,-136.385032102315,0.206,0.556,1
"MAP1A",0.000362711984588045,-179.665883791516,0.118,0.519,1
"SCARNA9",0.000362729279718933,36.7348006830134,0.588,0.259,1
"IQCE",0.00036273733216772,-175.341367066576,0.118,0.481,1
"SLITRK2",0.000365529262752921,68.4740915826944,0.5,0.926,1
"AGGF1",0.000375629137565897,-108.987086645315,0.471,0.796,1
"FTH1",0.000375673369990161,Inf,1,1,1
"IFIT3",0.000381402075227532,Inf,0.588,0.278,1
"SSR4",0.000388065657837091,Inf,1,0.981,1
"DOCK7",0.000388188885328477,-717.794705698817,0.676,0.889,1
"SNORA73B",0.000389773345817994,48.2471278051065,0.265,0.019,1
"MRPL35",0.000391300773604661,-155.143614777195,0.529,0.889,1
"THAP6",0.000409443706012397,-215.736831472431,0.147,0.519,1
"RPS4XP8",0.000410558181907844,0.85550463805435,0.265,0.019,1
"RPL34",0.000414467860594836,Inf,1,1,1
"AP2S1",0.000441146770912033,407.507426169629,1,1,1
"SERF2",0.000441738278254966,Inf,1,1,1
"TRMT9B",0.000444233207134571,500.829809305046,0.294,0.037,1
"BAIAP2L2",0.000487894326338192,-26.7020941680672,0.265,0.593,1
"KLF12",0.00049410220805441,-54.1549880925093,0.176,0.519,1
"ABCE1",0.000503964419993868,-175.34137032754,0.824,0.907,1
"RPS4XP22",0.000523475516644871,6.96883796683959,0.441,0.13,1
"PART1",0.000540936691540896,-53.3992550107472,0,0.296,1
"ZDHHC20",0.000567714087618735,-20.9730009524213,0.441,0.833,1
"DCLK1",0.000573683988228616,-106.09200836487,0.324,0.685,1
"SNORD117",0.000575423526990528,5.14302139647186,0.206,0,1
"IFI44L",0.000576156434513294,380.112113076103,0.206,0,1
"COL12A1",0.000597902525690274,-254.663411663161,0.088,0.426,1
"MSH2",0.000603784716710277,92.9999072779549,0.559,0.889,1
"NT5DC2",0.000610706992310721,-72.9100224243695,0.206,0.611,1
"SYNPO2",0.000644522591314024,-64.2538523414442,0.176,0.537,1
"LINC01091",0.000658785423920995,-39.7480901532507,0.088,0.426,1
"NANP",0.000659756458604217,-44.0596932653157,0.206,0.593,1
"RWDD4",0.000666443450885865,-51.2695726380204,0.647,0.87,1
"FADS2",0.000674175670564855,25.6356934319974,0.382,0.741,1
"SLC25A43",0.00068228227587495,-121.961650112345,0.294,0.648,1
"PGD",0.000688196920140327,-98.8785242962278,0.265,0.648,1
"BRCA1",0.00069101329521988,-110.419915485212,0.147,0.463,1
"ISG15",0.000694608634554493,899.46643513474,0.324,0.056,1
"MVD",0.000696701012216647,-234.491867003988,0.412,0.722,1
"PIP5K1A",0.000697487508212614,-98.8785331604253,0.471,0.852,1
"JUND",0.000702982896958596,133.268670185641,0.882,0.759,1
"MCM6",0.000720119094515573,Inf,0.5,0.778,1
"MDGA2",0.000721367252980558,-231.60647675648,0.206,0.537,1
"NGFR",0.000727065391901447,-263.336079621804,0.118,0.5,1
"C4orf48",0.000728309409797381,292.091822920484,0.882,0.889,1
"PXMP2",0.000733350922056877,-15.5001471185631,0.118,0.444,1
"RNF187",0.000747327110446474,335.372673984779,0.765,0.944,1
"RNASEH2A",0.000765067136356986,-30.6294137542393,0.588,0.87,1
"RPL18A",0.00076878587017429,Inf,1,1,1
"COX5B",0.000769115986583709,Inf,1,1,1
"P2RX4",0.000769833081981568,-233.049171941127,0.088,0.426,1
"BCAR3",0.000773908677653595,-71.4673274084661,0.206,0.574,1
"FKBP3",0.000778193116322608,47.6883091079294,0.5,0.907,1
"SDCBP2",0.000781208849896214,131.952317318334,0.471,0.148,1
"SOD3",0.00078516072059091,-121.945770550418,0.029,0.333,1
"SUGP2",0.00080145046596295,-126.289738937316,0.441,0.685,1
"NAA40",0.000824859786679297,3.54312518643202,0.176,0.537,1
"SERPINB1",0.000825072137727515,462.326265646478,0.471,0.167,1
"LRRN4CL",0.000839155402189016,-166.681628423536,0.559,0.889,1
"DCTN1",0.000841484903582763,33.8494106002654,0.853,0.981,1
"KRTCAP2",0.000843402110584374,736.441895511162,1,1,1
"GPRC5B",0.000844401232805732,-Inf,0.706,0.963,1
"PTMS",0.000846148537051843,48.8826537293158,0.912,0.926,1
"MCM10",0.000847230320362416,-211.408746357152,0.118,0.426,1
"SNHG8",0.000855373379112662,290.649127879595,1,0.963,1
"HCFC1",0.000857231284223024,-68.6520339733368,0.618,0.963,1
"COMTD1",0.000857334551947778,97.3279924004737,0.235,0.593,1
"COLEC12",0.00086216951947631,-347.022080193327,0.147,0.5,1
"MMP15",0.000870896481452294,-44.7394402104522,0,0.278,1
"RAMP3",0.000871323787306413,-210.649368639264,0,0.278,1
"NDUFA3",0.000881371983050102,482.457471578962,1,1,1
"CIBAR1",0.000892760714880911,-158.029029836873,0.412,0.87,1
"NOL4L",0.000895648033022847,-5.10335550249465,0.529,0.87,1
"IFI6",0.000916513208034344,Inf,0.853,0.796,1
"GARS1",0.000938470373848207,-133.503214141761,0.853,1,1
"INSC",0.000966894748678853,293.531050723692,0.235,0.019,1
"RPS29",0.000967505071368262,Inf,1,1,1
"CIRBP",0.000968206638546869,641.224022815613,0.971,1,1
"HLA-G",0.000980787298410143,238.753954096336,0.559,0.259,1
"HEATR3",0.000983841176482502,-84.4404515970347,0.118,0.426,1
"TPST1",0.000986380923694723,49.7190560511378,0.618,0.926,1
"TMEM164",0.00098946000182368,9.32359164528322,0.294,0.741,1
"ATP6V0E2",0.00099367428418165,212.291654588508,0.765,1,1
"URGCP",0.00100336376049392,-45.4988166475337,0.471,0.741,1
"ATPSCKMT",0.00100890858960799,-80.1483673095285,0.206,0.593,1
"APOD",0.00101303762757235,Inf,0.941,0.944,1
"NOP53",0.00102408576738659,597.943169947979,1,0.852,1
"PSKH1",0.00102503138602044,-137.830815372344,0.235,0.574,1
"ANGPT1",0.00103174344876674,-189.79450554743,0.676,0.852,1
"CYB5R3",0.00105670734129649,388.752456097064,0.971,0.87,1
"XXYLT1",0.00108991667919227,-41.170731525272,0.118,0.444,1
"DCTN5",0.00109697300317133,-84.4515827515357,0.441,0.778,1
"DUSP23",0.00110724273075288,533.012205669218,0.882,0.852,1
"ANGPTL1",0.00112969825912649,-91.3620409895663,0.059,0.352,1
"RPS18P2",0.00113069096226408,15.5958637453696,0.735,0.481,1
"COQ9",0.00113103813370026,-10.8741361075223,0.471,0.759,1
"P3H2",0.0011410016975485,-221.507611194663,0.382,0.759,1
"RPL36AL",0.00114228527946813,61.2606163782496,0.941,0.981,1
"S100A1",0.00114665872465224,15.0270645891005,0.912,0.741,1
"MTHFD1L",0.00118511212940046,384.424305537377,0.706,0.463,1
"CNTN6",0.00119326508560613,-94.5504480377612,0.059,0.37,1
"RRM2B",0.00121314528546265,-371.5480084234,0.382,0.741,1
"ZFYVE9",0.00121858618974087,-159.026870012025,0.029,0.315,1
"NFATC2",0.00122269539930876,-398.959101665181,0.353,0.685,1
"ANKRD45",0.00123444940841105,-108.977398443674,0.118,0.481,1
"CCDC144B",0.0012529822829838,-42.6134265653533,0.412,0.796,1
"SCARNA22",0.00125682238501106,15.0172194063486,0.324,0.074,1
"NSG1",0.00126094478337741,Inf,0.676,0.389,1
"YDJC",0.00126482620695734,-15.2723175215973,0.147,0.481,1
"POLR3D",0.00128519333591891,49.8320786334976,0.441,0.759,1
"BLVRB",0.00128548812284547,286.321042756928,0.912,0.759,1
"IL15",0.00130210450389931,-90.0391655913343,0.294,0.722,1
"SYT11",0.00132160895719926,1.9270012897102,0.235,0.611,1
"DAB2IP",0.00132469074903806,-19.5303059115868,0.176,0.519,1
"RAB5C",0.00134304979171152,44.0619360652756,0.824,0.833,1
"CPED1",0.00135554097480426,-64.2538521193636,0.118,0.463,1
"GPALPP1",0.00136371480817044,-159.471724855782,0.235,0.593,1
"ACSS1",0.00138640917847335,-13.7595257479765,0.647,0.889,1
"ISL2",0.00139002333642253,-37.5272889137267,0,0.259,1
"COX7A2",0.00139047807543814,Inf,1,1,1
"LGALS12",0.00139052531268855,-75.0396152885692,0,0.259,1
"PMEL",0.00143804918760964,Inf,0.676,0.463,1
"VCAM1",0.00147434823243631,117.525722972919,0.235,0.574,1
"SCAMP3",0.00147539401501349,300.747993165818,1,0.981,1
"DDX31",0.00151402524352598,-91.6651234359626,0.088,0.407,1
"SNORA11",0.00153810272448654,22.323767802209,0.176,0,1
"TSSK6",0.00153810272448654,12.408471552057,0.176,0,1
"NECTIN1",0.00153848912691733,322.404311440544,0.176,0,1
"ANKRD10",0.00154211523019521,51.1617510920269,0.941,0.981,1
"SOX2-OT",0.00154292633834391,-24.8585683306476,0.088,0.407,1
"FCGR2A",0.00158175217820839,749.426150882285,0.676,0.444,1
"NFXL1",0.00158543212815982,-67.1392630951655,0.206,0.574,1
"APBB2",0.00160778888565785,39.620190764915,0.324,0.648,1
"EHD3",0.0016121159336635,-81.5661914701159,0.559,0.889,1
"RNU6-6P",0.00163306248726742,82.5085511233534,0.559,0.296,1
"CYSTM1",0.0016349630080601,437.804022050269,0.971,0.981,1
"TNPO3",0.00166597942557977,Inf,0.765,0.944,1
"POLR1D",0.00167594982502787,491.183738562758,0.941,0.889,1
"PSME1",0.00170853267998465,Inf,1,0.981,1
"DAGLA",0.00171192719905527,-19.5338534760349,0.176,0.537,1
"SUN2",0.00171574474831889,65.5886926498147,0.441,0.167,1
"PPP3CA",0.00174091280529185,260.352532020509,0.882,0.759,1
"RPL18",0.00176005414896155,Inf,1,1,1
"GBP3",0.00176104039815551,-175.051710234285,0.029,0.296,1
"MOB3A",0.0017858810083689,-132.060519100851,0.353,0.704,1
"FABP3",0.00179883784506057,160.80657419917,0.353,0.093,1
"POLR1B",0.00179998497374689,-13.7595257479838,0.412,0.759,1
"PSMD1",0.00181113673334146,Inf,0.912,0.981,1
"ASCC1",0.00181743852468026,-75.7954125062018,0.324,0.648,1
"RHNO1",0.00181818310902485,-101.834019994299,0.324,0.63,1
"GALNT5",0.00182293004625083,-130.601296732073,0.059,0.333,1
"NEK9",0.00182676482009016,-168.101710312096,0.412,0.704,1
"NAXE",0.00183791413595228,Inf,0.971,1,1
"HERC2",0.00184007168578149,204.061240615257,0.794,0.926,1
"MX1",0.00187687559264778,Inf,0.5,0.241,1
"GAS2",0.00191768308520583,22.3078502742476,0.588,0.926,1
"ZNF211",0.00193129644580551,-35.3999513642847,0.029,0.315,1
"ATP5ME",0.00194304867451599,Inf,1,1,1
"KCNE3",0.00195607923850197,-50.1821029713785,0.029,0.296,1
"UTP11",0.00201887591008611,-101.763923242203,0.559,0.852,1
"ERMARD",0.00203798422463498,-136.458700894977,0.265,0.519,1
"PAXX",0.00204628907687013,61.2604346445388,0.441,0.759,1
"CEP63",0.00205619728366009,-622.576349114008,0.412,0.685,1
"SRCAP",0.00208476533568957,-48.4543046031289,0.529,0.833,1
"NRAV",0.00209276743141475,-98.8785322949681,0.059,0.333,1
"LINC02381",0.00211959922929875,36.7215642028408,0.235,0.556,1
"FAM189B",0.00212680361712682,-36.8426477183459,0.235,0.593,1
"TGIF1",0.00213965076156295,205.526547325455,0.559,0.333,1
"NDUFB9",0.00218457441034733,485.412958399605,1,1,1
"PDE4D",0.00220053810305675,-68.1290347825344,0.471,0.833,1
"RASEF",0.00220227593613684,-145.728091791178,0,0.241,1
"ZC4H2",0.00220279655563151,-113.988800892715,0,0.241,1
"HMGA2-AS1",0.00220758230470734,65.588701500862,0.529,0.852,1
"CMBL",0.00223323569418827,-146.303917075741,0.235,0.574,1
"MCM5",0.00225021160444994,296.419908043151,0.353,0.722,1
"GRINA",0.00227746182333335,273.336787380844,1,0.981,1
"CA5BP1",0.00233656455642512,-10.8741356661986,0.559,0.833,1
"RUSC1",0.00234235909084838,43.9468854060448,0.324,0.685,1
"METTL2B",0.00234263215381977,126.181893218252,0.647,0.889,1
"ACSS2",0.00237492898440505,-221.507610436345,0.618,0.87,1
"APEX2",0.00237596586693548,-59.9257670564233,0.235,0.574,1
"TCAF1P1",0.00238140179667592,-1.61558504446355,0.059,0.333,1
"SEMA3D",0.00240719756815887,-Inf,0.529,0.815,1
"PHACTR2",0.00242485420240458,316.617638615595,0.412,0.13,1
"RALGAPB",0.00244249994304472,123.296503136475,0.559,0.815,1
"ZFAND2B",0.0024839348745867,-81.5661925671305,0.353,0.704,1
"PEG10",0.00248485333960856,-Inf,0.941,1,1
"RPL32",0.00248496278353147,Inf,1,1,1
"SNRPD2",0.00248507223041885,Inf,1,1,1
"CLEC1A",0.00249064849313104,104.541467593862,0.176,0.537,1
"RPS26",0.00251442489799442,345.288420878292,1,1,1
"LHFPL6",0.00253009431793399,186.775083735948,0.412,0.833,1
"IFI27L2",0.00253047603577858,884.761241466538,0.765,0.63,1
"RHBDD3",0.00253805134469921,33.8494105782931,0.147,0.5,1
"NDRG2",0.00255001649605734,-25.3010860750882,0.618,0.796,1
"MTATP8P1",0.00256167053122599,17.2314801098679,0.618,0.333,1
"DLC1",0.0025917560857647,95.8852973595847,0.971,0.963,1
"BZW2",0.00261485604574657,-531.687045427114,0.853,0.926,1
"UBXN1",0.00261954119750306,198.316645262701,1,0.87,1
"SLC40A1",0.00261960221645876,-Inf,0.147,0.444,1
"SRSF10",0.00262285818170802,-159.471724877762,0.794,1,1
"MAGI2-AS3",0.0026264067609665,-199.867186022653,0.853,1,1
"BCAP29",0.0026297290544516,-Inf,0.971,1,1
"CACNA1C",0.002636883824519,-179.54603402439,0.059,0.333,1
"EXOC4",0.00264081097845123,-247.476122371989,0.765,0.944,1
"ATG9A",0.00266086677219658,-321.053569457326,0.618,0.87,1
"RPL27A",0.0026668152469464,Inf,1,1,1
"POU3F3",0.00271386141015188,-95.9882298001187,0.147,0.481,1
"SPR",0.00271390581591203,Inf,0.176,0.574,1
"VSIG10",0.00274136265673193,-238.819952126655,0.206,0.519,1
"RPL27",0.00274290175553609,Inf,1,1,1
"LDB3",0.00274703845243076,157.469239303122,0.382,0.111,1
"LOXL4",0.00277916080071847,-160.914419918651,0.5,0.833,1
"TSC22D3",0.00277916080071847,380.096220414711,0.5,0.833,1
"HPCAL1",0.0027965384738681,Inf,0.706,0.574,1
"GNPNAT1",0.00280829000673837,-44.4977424784323,0.294,0.574,1
"EMP1",0.00281721552556952,208.415510548924,0.794,0.667,1
"ELOVL2",0.00283283392039172,-134.945909190735,0.118,0.426,1
"MTCO1P40",0.00284408671042933,36.4967565656454,0.912,0.815,1
"ATXN7L3B",0.00285278520759592,Inf,0.824,0.981,1
"NARS2",0.00285540985746435,-98.8785331604254,0.471,0.833,1
"HNRNPM",0.00285952799252037,Inf,0.882,1,1
"ICMT",0.00286184701366096,-23.8583910341993,0.647,0.889,1
"ZNF93",0.00286547272545127,-106.092008202516,0.176,0.481,1
"GRIK3",0.00288125419620351,-171.013285204873,0.118,0.426,1
"ZNF281",0.00288693919491951,2.1101197018011,0.441,0.722,1
"PLAA",0.00288848715287823,-19.5307898602008,0.206,0.556,1
"PLCL1",0.00289503108669217,-11.9097009771667,0.029,0.296,1
"PMS2P12",0.00290105169780616,10.7061181685553,0.529,0.241,1
"SOCS4",0.00290525212404715,92.9999072778069,0.382,0.13,1
"RPS25",0.00294024131200101,Inf,1,1,1
"MMAA",0.00296208884409208,179.561609731137,0.441,0.167,1
"E2F8",0.00297187000887512,-52.7122918519785,0.118,0.444,1
"TSR1",0.00297910981830598,144.936355299407,0.5,0.815,1
"ZNF420",0.00298043299876357,-196.981792727355,0.088,0.352,1
"WDR6",0.00299396113049683,-215.736831472431,0.265,0.537,1
"PDIA5",0.00299586622738216,131.952673381809,0.529,0.204,1
"G3BP1",0.00302020811407238,144.946616949773,0.824,1,1
"ZDHHC16",0.00304032162728739,19.4224601924697,0.206,0.574,1
"LRRC45",0.00305592793045153,-36.8418183822875,0.118,0.389,1
"CPNE8",0.00305698405215847,Inf,0.824,0.981,1
"SRPK1",0.00306695012881608,-211.382561537689,0.618,0.907,1
"WSB2",0.0030709338417712,72.8021112085946,0.735,0.944,1
"CYP7B1",0.00307982277838436,-64.2538521790902,0.294,0.648,1
"SNX24",0.00309026266833867,-132.060196155132,0.088,0.352,1
"ATXN10",0.00309444285795286,264.68061714062,0.765,0.981,1
"ART3",0.0031200670032704,103.09874846877,0.471,0.778,1
"CAMTA2",0.00312279872595135,27.596939311306,0.088,0.389,1
"NUDCD3",0.00312308358471833,88.6718188941775,0.794,0.926,1
"HPF1",0.00312825709430521,77.1302618284296,0.647,0.907,1
"TRNT1",0.00314644904543117,-110.87203457062,0.441,0.722,1
"BOD1",0.00314708104451284,-120.51895877376,0.294,0.593,1
"ARID4B",0.00321820244063469,89.1237632382229,0.941,0.852,1
"GNG4",0.00326949179594843,16.0847751417072,0.029,0.296,1
"CEP78",0.00327285777819024,-72.467327383535,0.324,0.611,1
"LINC02432",0.00327625798363805,-39.2760475186915,0.088,0.407,1
"DNAL4",0.00334031410344918,22.3077759132619,0.118,0.444,1
"MARCHF7",0.00337533539117528,-Inf,0.706,0.889,1
"PRELID3B",0.00337661050042941,Inf,0.941,0.963,1
"SSBP2",0.00337674670870612,-498.505059486668,0.676,0.907,1
"NIPA2",0.00340873574194149,-42.6134270070795,0.676,0.944,1
"ZNF518B",0.00344269207083005,-194.096405859097,0.441,0.796,1
"WBP1L",0.00347254029303638,-293.642363239112,0.088,0.37,1
"SNCA",0.00347310639239155,Inf,1,1,1
"PSMC3IP",0.00348390243841205,-9.43275681394357,0.265,0.574,1
"RGS19",0.00352380375970599,77.1302613866841,0.294,0.648,1
"DENND1A",0.0035277933510962,-66.4291687120349,0.059,0.315,1
"MAEA",0.00353992987296697,-345.396266740357,0.5,0.759,1
"SOX13",0.00356060360445045,549.882292402493,0.588,0.296,1
"OLFM3",0.00357535541022435,521.480334421829,0.412,0.741,1
"NUP42",0.00357888753143154,-61.3941630191926,0.382,0.741,1
"MCU",0.00358945429688239,-114.744605754851,0.176,0.463,1
"RIN2",0.00361892508624216,-Inf,0.471,0.815,1
"MEOX2",0.00366895875063588,-Inf,0.618,0.944,1
"FAM216A",0.00369400094374093,56.9325312555826,0.206,0.556,1
"MAGT1",0.0036971228402357,-35.3986364152048,0.647,0.907,1
"SPIN4",0.00370586553480578,-80.1234985780844,0.088,0.352,1
"KDM7A-DT",0.00370831792436909,42.3237985450563,0.265,0.056,1
"FADS1",0.00371311356548313,-42.1707315287404,0.353,0.648,1
