"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SUPT3H",0.661529509329378,-0.57354439808739,0.212,0.228,1
"DHRS12",0.661588110178388,-0.457193127113877,0.229,0.234,1
"NRAV",0.662214188741155,-0.353570446541752,0.182,0.189,1
"THAP9",0.662403068598071,-0.646428239458492,0.109,0.096,1
"ELAC1",0.66254375296508,-0.353758558229254,0.188,0.168,1
"LOC652549",0.662948698973866,0.323491204705441,0.106,0.099,1
"WHAMM",0.663292828636585,-0.278424721816419,0.141,0.153,1
"MSL1",0.663321700092989,-0.334859787054757,0.432,0.383,1
"FBXL13",0.665573461031881,-0.504107680628418,0.103,0.09,1
"IFFO2",0.665792615084533,-0.645949335174569,0.135,0.144,1
"ZNF286B",0.665841385201697,-0.421487219088357,0.185,0.195,1
"BTBD9",0.666547266176808,-0.521934921651168,0.191,0.174,1
"MAP3K14",0.667054451424592,-0.457217336864568,0.106,0.093,1
"CTSS",0.667069035738412,1.44346281344877,0.112,0.105,1
"ZNF606",0.667617586721104,-0.515424258532789,0.25,0.228,1
"MRPL38",0.667729591275441,-0.263606163207044,0.529,0.473,1
"ZNF512B",0.667913604135409,0.530477530396193,0.174,0.162,1
"JRK",0.667940625896811,-0.386765355796413,0.244,0.225,1
"ZNF493",0.667962396742732,0.26959775497499,0.338,0.32,1
"H1-10",0.668586465698571,-0.251907580792326,0.574,0.563,1
"SPACA9",0.669031460724916,-0.431420596403395,0.241,0.216,1
"SAMD13",0.669433888387024,0.410320501359321,0.171,0.162,1
"FAM53B",0.669546265910477,-0.270496979881071,0.279,0.257,1
"OBSCN",0.669679896069953,-0.296132365933394,0.103,0.093,1
"TRIO",0.670830432800994,-0.313533710349596,0.35,0.359,1
"JAZF1",0.67103862219089,-0.282074928158118,0.409,0.413,1
"RPAP1",0.671383577854322,-0.333478930769598,0.291,0.293,1
"TM9SF1",0.671410165252212,-0.466880650287936,0.497,0.476,1
"SLC27A4",0.671477014870119,-0.317114173147248,0.179,0.162,1
"LINC00355",0.671724002757434,-0.5335997685916,0.247,0.251,1
"NAV3",0.672251580234325,-0.890070773344207,0.109,0.096,1
"CTC1",0.67321677807941,-0.714169544055207,0.162,0.171,1
"CRLF3",0.673472564789652,-0.267597117717531,0.406,0.368,1
"DNHD1",0.673719196374099,-0.786720665783845,0.106,0.093,1
"TMEM182",0.674372447070517,-0.349882047599874,0.168,0.15,1
"SPOPL",0.674448879122546,0.463684194528055,0.141,0.135,1
"SHE",0.674522930460624,-0.540975700129558,0.156,0.138,1
"APOBEC3G",0.674802078020826,-0.749145396518179,0.106,0.114,1
"ANAPC2",0.675172726792524,-0.376571565726546,0.138,0.15,1
"MXD4",0.676985477709614,-0.270460027497372,0.453,0.44,1
"TMEM80",0.677224970531693,-0.71378130206323,0.168,0.171,1
"SMPDL3A",0.677873711555357,-0.436887635613394,0.291,0.29,1
"MTCO1P53",0.678662731409444,1.65452717249133,0.144,0.138,1
"LINC00383",0.679512247711532,-0.282764957050254,0.362,0.365,1
"PAFAH1B1",0.680388022168902,-0.418650229923532,0.679,0.641,1
"SORCS1",0.680791296493186,-0.364481981312526,0.344,0.344,1
"GALNS",0.681132413933505,-0.44220853277053,0.179,0.186,1
"TAOK1",0.68192544340211,-0.517699091548883,0.609,0.56,1
"BMPR1A",0.682268057463083,-0.273644724300415,0.297,0.272,1
"ZNF25",0.682897930176302,-0.457212087558061,0.135,0.12,1
"POMGNT1",0.683177266002654,-0.325523989275062,0.512,0.506,1
"RETSAT",0.683921335174151,-0.275081086313471,0.312,0.293,1
"KLC2",0.684601984161505,-0.321809560647581,0.144,0.132,1
"RIC8B",0.684902075387479,-0.400786913474495,0.341,0.338,1
"MIEF1",0.685202000333269,-0.43660338061247,0.341,0.308,1
"ZIC1",0.685372935542899,-0.377774658361805,0.321,0.323,1
"HSDL1",0.687765009580551,-0.5764927755115,0.3,0.287,1
"TBKBP1",0.688430527453042,0.33950753725811,0.129,0.123,1
"KIAA0930",0.689195190019309,-0.542698546434869,0.153,0.162,1
"CASD1",0.689458219891437,-0.31106887825507,0.415,0.389,1
"WDR83",0.689729238683027,-0.271603977948881,0.244,0.249,1
"LZTFL1",0.691079139595903,-0.403939407975726,0.279,0.284,1
"MAML3",0.691551451933542,-0.311821606501606,0.547,0.497,1
"ZFYVE1",0.691740279905994,-0.559866230808552,0.2,0.207,1
"HINFP",0.692358134574592,-0.279962245540665,0.159,0.144,1
"ZCCHC7",0.692397258164844,-0.300090177109007,0.335,0.308,1
"TLE2",0.692599163769651,-0.769087596810047,0.171,0.153,1
"ATR",0.693371320140522,-0.316953000500861,0.329,0.311,1
"ARRDC1-AS1",0.694678522234895,-0.347636837743779,0.147,0.132,1
"HOMER3",0.694747562390184,-0.328371859111778,0.512,0.497,1
"MSH3",0.695150770824358,-0.36713334962277,0.291,0.269,1
"CLYBL",0.695633998225375,-0.284880892598531,0.174,0.159,1
"SSH3",0.697334367221399,-0.284973843195731,0.182,0.192,1
"FAM189A2",0.697339027354603,-0.518677561018652,0.174,0.177,1
"PARP3",0.697678183519492,-0.315767213876698,0.447,0.437,1
"BAZ1A",0.699481203903914,-0.28677051050775,0.485,0.482,1
"UBE2V1",0.699647147024554,-0.35955873101004,0.518,0.5,1
"STS",0.700622937425289,-0.431251356338786,0.1,0.108,1
"ANAPC1",0.700871639036758,-0.395736194032511,0.706,0.707,1
"GPC1",0.70271876363321,-0.467978768096627,0.129,0.135,1
"ST6GAL1",0.702831027556466,-0.285343487544129,0.603,0.566,1
"CCDC85B",0.703778118348503,-0.279350607558587,0.6,0.536,1
"DDX54",0.704133985031149,-0.257941159240977,0.347,0.32,1
"PIGN",0.704223943770377,-0.399592027744548,0.388,0.353,1
"MPDZ",0.704711605168223,-0.591909082583177,0.3,0.293,1
"PHF12",0.70596621299404,-0.396326544705158,0.206,0.195,1
